,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather,key,id,created_at,favorite_count,retweet_count,text,entities,screen_name,datetime_utc,datetime_est,text_no_punc,polarity,datetime_rounded,final_polarity
1219,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 12:00,2022.0,2.0,1.0,12:00,0.8,,-6.0,,60.0,,0.0,,,,,,,,100.85,,,,,,,2022-02-01 12:00:00,1.4885543945137766e+18,2022-02-01 16:46:38+00:00,1.0,0.0,@notsafe4bikesto @to_winterops @cycletoronto @311toronto @johntory gerrard st e eb bike lane w of sherbourne st blo… https://t.co/n2iyreazuj,"{'hashtags': [], 'urls': [{'url': 'https://t.co/N2iYreaZUJ', 'expanded_url': 'https://twitter.com/i/web/status/1488554394513776646', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [0, 16]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [17, 30]}, {'screen_name': 'CycleToronto', 'name': 'Cycle Toronto', 'id': 16831522, 'id_str': '16831522', 'indices': [31, 44]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [45, 56]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [57, 66]}], 'symbols': []}",IAMFORTUNATO,2022-02-01 16:46:38+00:00,2022-02-01 11:46:38-05:00, notsafe4bikesto  to winterops  cycletoronto  311toronto  johntory gerrard st e eb bike lane w of sherbourne st blo… https   t co n2iyreazuj,0.0,2022-02-01 12:00:00-05:00,Negative
1220,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 12:00,2022.0,2.0,1.0,12:00,0.8,,-6.0,,60.0,,0.0,,,,,,,,100.85,,,,,,,2022-02-01 12:00:00,1.488554133879726e+18,2022-02-01 16:45:36+00:00,0.0,0.0,@notsafe4bikesto @to_winterops @cycletoronto @311toronto @johntory gerrard st e eb bike lane w of jarvis st blocked… https://t.co/xf7rwpa9ar,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Xf7RwPA9AR', 'expanded_url': 'https://twitter.com/i/web/status/1488554133879726083', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [0, 16]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [17, 30]}, {'screen_name': 'CycleToronto', 'name': 'Cycle Toronto', 'id': 16831522, 'id_str': '16831522', 'indices': [31, 44]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [45, 56]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [57, 66]}], 'symbols': []}",IAMFORTUNATO,2022-02-01 16:45:36+00:00,2022-02-01 11:45:36-05:00, notsafe4bikesto  to winterops  cycletoronto  311toronto  johntory gerrard st e eb bike lane w of jarvis st blocked… https   t co xf7rwpa9ar,0.0,2022-02-01 12:00:00-05:00,Negative
1221,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 12:00,2022.0,2.0,1.0,12:00,0.8,,-6.0,,60.0,,0.0,,,,,,,,100.85,,,,,,,2022-02-01 12:00:00,1.48855386490325e+18,2022-02-01 16:44:32+00:00,0.0,0.0,@notsafe4bikesto @to_winterops @cycletoronto @311toronto @johntory gerrard st e eb bike lane e of yonge st blocked… https://t.co/hqr2veprcu,"{'hashtags': [], 'urls': [{'url': 'https://t.co/hQr2vePrCu', 'expanded_url': 'https://twitter.com/i/web/status/1488553864903249921', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [0, 16]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [17, 30]}, {'screen_name': 'CycleToronto', 'name': 'Cycle Toronto', 'id': 16831522, 'id_str': '16831522', 'indices': [31, 44]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [45, 56]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [57, 66]}], 'symbols': []}",IAMFORTUNATO,2022-02-01 16:44:32+00:00,2022-02-01 11:44:32-05:00, notsafe4bikesto  to winterops  cycletoronto  311toronto  johntory gerrard st e eb bike lane e of yonge st blocked… https   t co hqr2veprcu,0.0,2022-02-01 12:00:00-05:00,Negative
1222,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 12:00,2022.0,2.0,1.0,12:00,0.8,,-6.0,,60.0,,0.0,,,,,,,,100.85,,,,,,,2022-02-01 12:00:00,1.4885535755969372e+18,2022-02-01 16:43:23+00:00,0.0,0.0,@notsafe4bikesto @to_winterops @cycletoronto @311toronto @johntory gerrard st w eb bike lane w of yonge st blocked… https://t.co/bpao8ryuak,"{'hashtags': [], 'urls': [{'url': 'https://t.co/BPAo8RyUak', 'expanded_url': 'https://twitter.com/i/web/status/1488553575596937222', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [0, 16]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [17, 30]}, {'screen_name': 'CycleToronto', 'name': 'Cycle Toronto', 'id': 16831522, 'id_str': '16831522', 'indices': [31, 44]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [45, 56]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [57, 66]}], 'symbols': []}",IAMFORTUNATO,2022-02-01 16:43:23+00:00,2022-02-01 11:43:23-05:00, notsafe4bikesto  to winterops  cycletoronto  311toronto  johntory gerrard st w eb bike lane w of yonge st blocked… https   t co bpao8ryuak,0.0,2022-02-01 12:00:00-05:00,Negative
1223,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 12:00,2022.0,2.0,1.0,12:00,0.8,,-6.0,,60.0,,0.0,,,,,,,,100.85,,,,,,,2022-02-01 12:00:00,1.4885531117991895e+18,2022-02-01 16:41:32+00:00,1.0,0.0,@notsafe4bikesto @to_winterops @cycletoronto @311toronto @johntory gerrard st w eb bike lane at elizabeth blocked b… https://t.co/5kuybtdqks,"{'hashtags': [], 'urls': [{'url': 'https://t.co/5kUYbTDQKS', 'expanded_url': 'https://twitter.com/i/web/status/1488553111799189510', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [0, 16]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [17, 30]}, {'screen_name': 'CycleToronto', 'name': 'Cycle Toronto', 'id': 16831522, 'id_str': '16831522', 'indices': [31, 44]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [45, 56]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [57, 66]}], 'symbols': []}",IAMFORTUNATO,2022-02-01 16:41:32+00:00,2022-02-01 11:41:32-05:00, notsafe4bikesto  to winterops  cycletoronto  311toronto  johntory gerrard st w eb bike lane at elizabeth blocked b… https   t co 5kuybtdqks,-1.1,2022-02-01 12:00:00-05:00,Negative
1224,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 13:00,2022.0,2.0,1.0,13:00,1.8,,-6.6,,54.0,,0.0,,,,,,,,100.79,,,,,,,2022-02-01 13:00:00,1.4885797270613647e+18,2022-02-01 18:27:18+00:00,6.0,2.0,dear @311toronto &amp; @to_winterops: with the thaw today any chance bikeways will be cleared again? some spots were st… https://t.co/sqifsugd8b,"{'hashtags': [], 'urls': [{'url': 'https://t.co/SqiFSUGd8b', 'expanded_url': 'https://twitter.com/i/web/status/1488579727061364744', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}], 'user_mentions': [{'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [5, 16]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [23, 36]}], 'symbols': []}",midweekcycling,2022-02-01 18:27:18+00:00,2022-02-01 13:27:18-05:00,dear  311toronto  amp   to winterops  with the thaw today any chance bikeways will be cleared again  some spots were st… https   t co sqifsugd8b,3.0,2022-02-01 13:00:00-05:00,Postive
1225,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 13:00,2022.0,2.0,1.0,13:00,1.8,,-6.6,,54.0,,0.0,,,,,,,,100.79,,,,,,,2022-02-01 13:00:00,1.4885744953801933e+18,2022-02-01 18:06:30+00:00,0.0,0.0,"rt @amazonjb: @notsafe4bikesto @to_winterops @cycletoronto @311toronto @johntory tuesday morning 9 am, bikelane on millwood bridge is still…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Amazonjb', 'name': 'Jennifer Carter', 'id': 18620131, 'id_str': '18620131', 'indices': [3, 12]}, {'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [14, 30]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [31, 44]}, {'screen_name': 'CycleToronto', 'name': 'Cycle Toronto', 'id': 16831522, 'id_str': '16831522', 'indices': [45, 58]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [59, 70]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [71, 80]}], 'symbols': []}",Coastdownhill,2022-02-01 18:06:30+00:00,2022-02-01 13:06:30-05:00,rt  amazonjb   notsafe4bikesto  to winterops  cycletoronto  311toronto  johntory tuesday morning 9 am  bikelane on millwood bridge is still…,0.0,2022-02-01 13:00:00-05:00,Negative
1226,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 13:00,2022.0,2.0,1.0,13:00,1.8,,-6.6,,54.0,,0.0,,,,,,,,100.79,,,,,,,2022-02-01 13:00:00,1.4885732798498775e+18,2022-02-01 18:01:40+00:00,0.0,0.0,"rt @amazonjb: @notsafe4bikesto @to_winterops @cycletoronto @311toronto @johntory tuesday morning 9 am, bikelane on millwood bridge is still…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Amazonjb', 'name': 'Jennifer Carter', 'id': 18620131, 'id_str': '18620131', 'indices': [3, 12]}, {'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [14, 30]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [31, 44]}, {'screen_name': 'CycleToronto', 'name': 'Cycle Toronto', 'id': 16831522, 'id_str': '16831522', 'indices': [45, 58]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [59, 70]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [71, 80]}], 'symbols': []}",todayintoronto_,2022-02-01 18:01:40+00:00,2022-02-01 13:01:40-05:00,rt  amazonjb   notsafe4bikesto  to winterops  cycletoronto  311toronto  johntory tuesday morning 9 am  bikelane on millwood bridge is still…,0.0,2022-02-01 13:00:00-05:00,Negative
1227,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 13:00,2022.0,2.0,1.0,13:00,1.8,,-6.6,,54.0,,0.0,,,,,,,,100.79,,,,,,,2022-02-01 13:00:00,1.488572870011859e+18,2022-02-01 18:00:03+00:00,0.0,0.0,"rt @amazonjb: @notsafe4bikesto @to_winterops @cycletoronto @311toronto @johntory tuesday morning 9 am, bikelane on millwood bridge is still…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Amazonjb', 'name': 'Jennifer Carter', 'id': 18620131, 'id_str': '18620131', 'indices': [3, 12]}, {'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [14, 30]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [31, 44]}, {'screen_name': 'CycleToronto', 'name': 'Cycle Toronto', 'id': 16831522, 'id_str': '16831522', 'indices': [45, 58]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [59, 70]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [71, 80]}], 'symbols': []}",BikewaysTO,2022-02-01 18:00:03+00:00,2022-02-01 13:00:03-05:00,rt  amazonjb   notsafe4bikesto  to winterops  cycletoronto  311toronto  johntory tuesday morning 9 am  bikelane on millwood bridge is still…,0.0,2022-02-01 13:00:00-05:00,Negative
1228,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 13:00,2022.0,2.0,1.0,13:00,1.8,,-6.6,,54.0,,0.0,,,,,,,,100.79,,,,,,,2022-02-01 13:00:00,1.4885725765279662e+18,2022-02-01 17:58:53+00:00,0.0,0.0,"rt @amazonjb: @notsafe4bikesto @to_winterops @cycletoronto @311toronto @johntory tuesday morning 9 am, bikelane on millwood bridge is still…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Amazonjb', 'name': 'Jennifer Carter', 'id': 18620131, 'id_str': '18620131', 'indices': [3, 12]}, {'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [14, 30]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [31, 44]}, {'screen_name': 'CycleToronto', 'name': 'Cycle Toronto', 'id': 16831522, 'id_str': '16831522', 'indices': [45, 58]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [59, 70]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [71, 80]}], 'symbols': []}",NotSafe4BikesTO,2022-02-01 17:58:53+00:00,2022-02-01 12:58:53-05:00,rt  amazonjb   notsafe4bikesto  to winterops  cycletoronto  311toronto  johntory tuesday morning 9 am  bikelane on millwood bridge is still…,0.0,2022-02-01 13:00:00-05:00,Negative
1229,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 13:00,2022.0,2.0,1.0,13:00,1.8,,-6.6,,54.0,,0.0,,,,,,,,100.79,,,,,,,2022-02-01 13:00:00,1.4885721194998252e+18,2022-02-01 17:57:04+00:00,12.0,4.0,"@notsafe4bikesto @to_winterops @cycletoronto @311toronto @johntory tuesday morning 9 am, bikelane on millwood bridg… https://t.co/8zda90a0h6","{'hashtags': [], 'urls': [{'url': 'https://t.co/8ZdA90A0H6', 'expanded_url': 'https://twitter.com/i/web/status/1488572119499825155', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [0, 16]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [17, 30]}, {'screen_name': 'CycleToronto', 'name': 'Cycle Toronto', 'id': 16831522, 'id_str': '16831522', 'indices': [31, 44]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [45, 56]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [57, 66]}], 'symbols': []}",Amazonjb,2022-02-01 17:57:04+00:00,2022-02-01 12:57:04-05:00, notsafe4bikesto  to winterops  cycletoronto  311toronto  johntory tuesday morning 9 am  bikelane on millwood bridg… https   t co 8zda90a0h6,0.0,2022-02-01 13:00:00-05:00,Negative
1230,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 14:00,2022.0,2.0,1.0,14:00,2.6,,-6.1,,53.0,,0.0,,,,,,,,100.76,,,,,,,2022-02-01 14:00:00,1.4885934845629727e+18,2022-02-01 19:21:58+00:00,0.0,0.0,rt @shelleycarroll: weeks later and multiple @311toronto requests to @to_transport @to_winterops and ravenscroft still isn’t cleared as we…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'shelleycarroll', 'name': 'Shelley Carroll', 'id': 44442585, 'id_str': '44442585', 'indices': [3, 18]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [45, 56]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [69, 82]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [83, 96]}], 'symbols': []}",DanaBoettger,2022-02-01 19:21:58+00:00,2022-02-01 14:21:58-05:00,rt  shelleycarroll  weeks later and multiple  311toronto requests to  to transport  to winterops and ravenscroft still isn’t cleared as we…,0.4,2022-02-01 14:00:00-05:00,Postive
1231,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 14:00,2022.0,2.0,1.0,14:00,2.6,,-6.1,,53.0,,0.0,,,,,,,,100.76,,,,,,,2022-02-01 14:00:00,1.4885893442522522e+18,2022-02-01 19:05:30+00:00,0.0,0.0,@shelleycarroll @311toronto @to_transport @to_winterops @johntory the same goes for other streets too. i saw the gu… https://t.co/mznshf8zwm,"{'hashtags': [], 'urls': [{'url': 'https://t.co/mZnsHF8ZWm', 'expanded_url': 'https://twitter.com/i/web/status/1488589344252252162', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'shelleycarroll', 'name': 'Shelley Carroll', 'id': 44442585, 'id_str': '44442585', 'indices': [0, 15]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [16, 27]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [28, 41]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [42, 55]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [56, 65]}], 'symbols': []}",My_opinions74,2022-02-01 19:05:30+00:00,2022-02-01 14:05:30-05:00, shelleycarroll  311toronto  to transport  to winterops  johntory the same goes for other streets too  i saw the gu… https   t co mznshf8zwm,0.0,2022-02-01 14:00:00-05:00,Negative
1232,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 14:00,2022.0,2.0,1.0,14:00,2.6,,-6.1,,53.0,,0.0,,,,,,,,100.76,,,,,,,2022-02-01 14:00:00,1.4885876420653711e+18,2022-02-01 18:58:45+00:00,23.0,4.0,weeks later and multiple @311toronto requests to @to_transport @to_winterops and ravenscroft still isn’t cleared as… https://t.co/xhezlnfh2t,"{'hashtags': [], 'urls': [{'url': 'https://t.co/XhEZLNFH2T', 'expanded_url': 'https://twitter.com/i/web/status/1488587642065371137', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [25, 36]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [49, 62]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [63, 76]}], 'symbols': []}",shelleycarroll,2022-02-01 18:58:45+00:00,2022-02-01 13:58:45-05:00,weeks later and multiple  311toronto requests to  to transport  to winterops and ravenscroft still isn’t cleared as… https   t co xhezlnfh2t,0.4,2022-02-01 14:00:00-05:00,Postive
1233,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 14:00,2022.0,2.0,1.0,14:00,2.6,,-6.1,,53.0,,0.0,,,,,,,,100.76,,,,,,,2022-02-01 14:00:00,1.4885810415059354e+18,2022-02-01 18:32:31+00:00,0.0,0.0,@to_winterops @311toronto not 1 single plow has come on my street in over 2 weeks! i'm at lonsdale road between lawton and avenue.,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [14, 25]}], 'symbols': []}",Jon_G87,2022-02-01 18:32:31+00:00,2022-02-01 13:32:31-05:00, to winterops  311toronto not 1 single plow has come on my street in over 2 weeks  i m at lonsdale road between lawton and avenue ,0.0,2022-02-01 14:00:00-05:00,Negative
1234,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 15:00,2022.0,2.0,1.0,15:00,3.2,,-5.5,,53.0,,0.0,,,,,,,,100.71,,,,,,,2022-02-01 15:00:00,1.488608229215064e+18,2022-02-01 20:20:33+00:00,0.0,0.0,rt @shelleycarroll: weeks later and multiple @311toronto requests to @to_transport @to_winterops and ravenscroft still isn’t cleared as we…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'shelleycarroll', 'name': 'Shelley Carroll', 'id': 44442585, 'id_str': '44442585', 'indices': [3, 18]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [45, 56]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [69, 82]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [83, 96]}], 'symbols': []}",mrpommer,2022-02-01 20:20:33+00:00,2022-02-01 15:20:33-05:00,rt  shelleycarroll  weeks later and multiple  311toronto requests to  to transport  to winterops and ravenscroft still isn’t cleared as we…,0.4,2022-02-01 15:00:00-05:00,Postive
1235,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 15:00,2022.0,2.0,1.0,15:00,3.2,,-5.5,,53.0,,0.0,,,,,,,,100.71,,,,,,,2022-02-01 15:00:00,1.4886020103373865e+18,2022-02-01 19:55:50+00:00,5.0,1.0,this is in boston. we learn from every storm and will do better next time on plowing bike lanes is language (follow… https://t.co/0bblr2wjvx,"{'hashtags': [], 'urls': [{'url': 'https://t.co/0bBLR2wJvx', 'expanded_url': 'https://twitter.com/i/web/status/1488602010337386505', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",shoshannasaxe,2022-02-01 19:55:50+00:00,2022-02-01 14:55:50-05:00,this is in boston  we learn from every storm and will do better next time on plowing bike lanes is language  follow… https   t co 0bblr2wjvx,1.9,2022-02-01 15:00:00-05:00,Postive
1236,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 16:00,2022.0,2.0,1.0,16:00,3.1,,-5.4,,54.0,,0.0,,,,,,,,100.65,,,,,,,2022-02-01 16:00:00,1.4886254451301908e+18,2022-02-01 21:28:58+00:00,0.0,0.0,@shoshannasaxe @cityoftoronto @johntory @to_winterops we’ll have a post-mortem report at council in march that look… https://t.co/pwcz5zusyv,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Pwcz5ZUsyV', 'expanded_url': 'https://twitter.com/i/web/status/1488625445130190850', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'shoshannasaxe', 'name': 'Shoshanna Saxe', 'id': 1931050640, 'id_str': '1931050640', 'indices': [0, 14]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [15, 29]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [30, 39]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [40, 53]}], 'symbols': []}",bradrossTO,2022-02-01 21:28:58+00:00,2022-02-01 16:28:58-05:00, shoshannasaxe  cityoftoronto  johntory  to winterops we’ll have a post mortem report at council in march that look… https   t co pwcz5zusyv,0.0,2022-02-01 16:00:00-05:00,Negative
1237,-79.4,43.67,TORONTO CITY,6158355.0,2022-02-01 16:00,2022.0,2.0,1.0,16:00,3.1,,-5.4,,54.0,,0.0,,,,,,,,100.65,,,,,,,2022-02-01 16:00:00,1.488618970450178e+18,2022-02-01 21:03:14+00:00,0.0,0.0,@to_winterops @311toronto the sidewalks at strachan and adelaide are still really bad and only going to get worse with the snow this week.,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [14, 25]}], 'symbols': []}",alessiamu,2022-02-01 21:03:14+00:00,2022-02-01 16:03:14-05:00, to winterops  311toronto the sidewalks at strachan and adelaide are still really bad and only going to get worse with the snow this week ,-4.6,2022-02-01 16:00:00-05:00,Negative
